,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
257,2022-06-30,348449498.21363753,357013509.8055338,379764799.187854,348449498.21363753,348449498.21363753,20022210.148575474,20022210.148575474,20022210.148575474,20022210.148575474,20022210.148575474,20022210.148575474,0.0,0.0,0.0,368471708.362213
258,2022-07-31,348707662.9058761,399385501.10060704,422474674.3045296,348707662.9058761,348707662.9058761,61929737.50252469,61929737.50252469,61929737.50252469,61929737.50252469,61929737.50252469,61929737.50252469,0.0,0.0,0.0,410637400.4084008
259,2022-08-31,348965827.5981148,397686453.39619833,419594391.9898807,348965827.5981148,348965827.5981148,59825355.35571864,59825355.35571864,59825355.35571864,59825355.35571864,59825355.35571864,59825355.35571864,0.0,0.0,0.0,408791182.95383346
260,2022-09-30,349215664.3970554,341135501.7118282,364441579.4544293,349215664.3970554,349215664.3970554,3656715.568347643,3656715.568347643,3656715.568347643,3656715.568347643,3656715.568347643,3656715.568347643,0.0,0.0,0.0,352872379.965403
261,2022-10-31,349473829.089294,314408111.74287546,336283942.8870605,349473829.089294,349473829.089294,-23891172.75451022,-23891172.75451022,-23891172.75451022,-23891172.75451022,-23891172.75451022,-23891172.75451022,0.0,0.0,0.0,325582656.3347838
262,2022-11-30,349723665.8882347,307204452.80528456,329371684.0004027,349723665.8882347,349723665.8882347,-31185030.57250912,-31185030.57250912,-31185030.57250912,-31185030.57250912,-31185030.57250912,-31185030.57250912,0.0,0.0,0.0,318538635.31572556
263,2022-12-31,349981830.5804733,339497481.8602849,362307496.10654855,349981830.5804733,349981830.5804733,1226662.3469017504,1226662.3469017504,1226662.3469017504,1226662.3469017504,1226662.3469017504,1226662.3469017504,0.0,0.0,0.0,351208492.9273751
264,2023-01-31,350239995.27271193,353967357.5436786,375523702.8143423,350239995.27271193,350239995.27271193,14429293.31660446,14429293.31660446,14429293.31660446,14429293.31660446,14429293.31660446,14429293.31660446,0.0,0.0,0.0,364669288.58931637
265,2023-02-28,350473176.2850566,313310246.7390273,334794754.0952168,350473176.2850566,350473176.2850566,-26506028.108611945,-26506028.108611945,-26506028.108611945,-26506028.108611945,-26506028.108611945,-26506028.108611945,0.0,0.0,0.0,323967148.17644465
266,2023-03-31,350731340.9772952,321915340.52238613,343214909.6773658,350731340.9772952,350731340.9772952,-17959398.229390174,-17959398.229390174,-17959398.229390174,-17959398.229390174,-17959398.229390174,-17959398.229390174,0.0,0.0,0.0,332771942.747905
267,2023-04-30,350981177.7762358,297050573.129167,319397020.29900837,350981177.7762358,350981177.7762358,-42689779.56347085,-42689779.56347085,-42689779.56347085,-42689779.56347085,-42689779.56347085,-42689779.56347085,0.0,0.0,0.0,308291398.212765
268,2023-05-31,351239342.4684745,325215797.4071004,346829870.02234405,351239342.4684745,351239342.4684745,-15476227.55693953,-15476227.55693953,-15476227.55693953,-15476227.55693953,-15476227.55693953,-15476227.55693953,0.0,0.0,0.0,335763114.91153497
269,2023-06-30,351489179.26741505,357816662.4873486,381300219.2132298,351489179.26741505,351489179.26741505,17184057.31809864,17184057.31809864,17184057.31809864,17184057.31809864,17184057.31809864,17184057.31809864,0.0,0.0,0.0,368673236.5855137
270,2023-07-31,351747343.95965374,401743984.5766486,423550574.78495216,351747343.95965374,351747343.95965374,61032692.87803797,61032692.87803797,61032692.87803797,61032692.87803797,61032692.87803797,61032692.87803797,0.0,0.0,0.0,412780036.8376917
271,2023-08-31,352005508.65189236,402304862.5560582,424562093.87673795,352005508.65189236,352005508.65189236,61769158.223429486,61769158.223429486,61769158.223429486,61769158.223429486,61769158.223429486,61769158.223429486,0.0,0.0,0.0,413774666.87532187
272,2023-09-30,352255345.450833,345903942.78546536,368664489.3926,352255345.450833,352255345.450833,5160847.399241895,5160847.399241895,5160847.399241895,5160847.399241895,5160847.399241895,5160847.399241895,0.0,0.0,0.0,357416192.85007495
273,2023-10-31,352513510.14307165,317096372.5550778,339334845.6469555,352513510.14307165,352513510.14307165,-24183353.43864182,-24183353.43864182,-24183353.43864182,-24183353.43864182,-24183353.43864182,-24183353.43864182,0.0,0.0,0.0,328330156.7044298
274,2023-11-30,352763346.94201225,311132270.47963625,333947811.192382,352763346.94201225,352763346.94201225,-30263270.599439945,-30263270.599439945,-30263270.599439945,-30263270.599439945,-30263270.599439945,-30263270.599439945,0.0,0.0,0.0,322500076.34257233
275,2023-12-31,353021511.6342509,341763313.432018,363105704.4039626,353021511.6342509,353021511.6342509,-1290060.607454997,-1290060.607454997,-1290060.607454997,-1290060.607454997,-1290060.607454997,-1290060.607454997,0.0,0.0,0.0,351731451.02679586
276,2024-01-31,353279676.32648957,356393833.37672967,379487132.7357921,353279676.32648957,353279676.32648957,14183177.39948269,14183177.39948269,14183177.39948269,14183177.39948269,14183177.39948269,14183177.39948269,0.0,0.0,0.0,367462853.72597224
277,2024-02-29,353521185.23213214,315581236.30140847,338061929.4280727,353521185.23213214,353521185.23213214,-26823927.70032725,-26823927.70032725,-26823927.70032725,-26823927.70032725,-26823927.70032725,-26823927.70032725,0.0,0.0,0.0,326697257.53180486
278,2024-03-31,353779349.9243708,317831619.9897672,340488763.8593694,353779349.9243708,353779349.9243708,-24664499.322719034,-24664499.322719034,-24664499.322719034,-24664499.322719034,-24664499.322719034,-24664499.322719034,0.0,0.0,0.0,329114850.6016518
279,2024-04-30,354029186.7233114,299675026.8692531,322082054.22259104,354029186.7233114,354029186.7233114,-43830498.20319172,-43830498.20319172,-43830498.20319172,-43830498.20319172,-43830498.20319172,-43830498.20319172,0.0,0.0,0.0,310198688.5201197
280,2024-05-31,354287351.4155501,329230657.0624871,351651658.610844,354287351.4155501,354287351.4155501,-14575740.52978692,-14575740.52978692,-14575740.52978692,-14575740.52978692,-14575740.52978692,-14575740.52978692,0.0,0.0,0.0,339711610.88576317
281,2024-06-30,354537188.2144907,368497871.4970738,391798134.8195162,354537188.2144907,354537188.2144907,25696487.119882133,25696487.119882133,25696487.119882133,25696487.119882133,25696487.119882133,25696487.119882133,0.0,0.0,0.0,380233675.3343728
282,2024-07-31,354795352.90672934,407214574.1413951,429837243.30006915,354795352.90672934,354795352.90672934,63914756.97017695,63914756.97017695,63914756.97017695,63914756.97017695,63914756.97017695,63914756.97017695,0.0,0.0,0.0,418710109.8769063
283,2024-08-31,355053517.598968,400068864.3035063,422420044.0458906,355053517.598968,355053517.598968,56048801.96242764,56048801.96242764,56048801.96242764,56048801.96242764,56048801.96242764,56048801.96242764,0.0,0.0,0.0,411102319.56139565
284,2024-09-30,355303354.39790857,345439578.8628951,366901556.6164497,355303354.39790857,355303354.39790857,596739.682580748,596739.682580748,596739.682580748,596739.682580748,596739.682580748,596739.682580748,0.0,0.0,0.0,355900094.08048934
285,2024-10-31,355561519.09014726,320601966.1529372,343422946.7967861,355561519.09014726,355561519.09014726,-23365921.39456624,-23365921.39456624,-23365921.39456624,-23365921.39456624,-23365921.39456624,-23365921.39456624,0.0,0.0,0.0,332195597.695581
286,2024-11-30,355811355.88908786,310992892.5060887,333966270.70208275,355811355.88908786,355811355.88908786,-33130237.30436065,-33130237.30436065,-33130237.30436065,-33130237.30436065,-33130237.30436065,-33130237.30436065,0.0,0.0,0.0,322681118.5847272
287,2024-12-31,356069520.5813265,350621617.1190099,373370856.3705195,356063771.8056757,356074702.9720824,6188313.086866583,6188313.086866583,6188313.086866583,6188313.086866583,6188313.086866583,6188313.086866583,0.0,0.0,0.0,362257833.66819304
288,2025-01-31,356327685.2735652,360441001.8506157,383120498.3815656,356307635.48430884,356344125.2271997,14994642.738969468,14994642.738969468,14994642.738969468,14994642.738969468,14994642.738969468,14994642.738969468,0.0,0.0,0.0,371322328.0125346
289,2025-02-28,356560866.2859098,318395690.0658863,341347064.676609,356517232.71294034,356593586.42388153,-26771842.73768392,-26771842.73768392,-26771842.73768392,-26771842.73768392,-26771842.73768392,-26771842.73768392,0.0,0.0,0.0,329789023.5482259
290,2025-03-31,356819030.9781484,322691672.348001,345502353.07921624,356745702.9659442,356872649.88001764,-22433474.547416773,-22433474.547416773,-22433474.547416773,-22433474.547416773,-22433474.547416773,-22433474.547416773,0.0,0.0,0.0,334385556.43073165
291,2025-04-30,357068867.777089,301463820.73053086,325037170.9005208,356956249.1200187,357157532.98598677,-43410891.50623198,-43410891.50623198,-43410891.50623198,-43410891.50623198,-43410891.50623198,-43410891.50623198,0.0,0.0,0.0,313657976.27085704
292,2025-05-31,357327032.4693277,331445672.98979694,353473150.306002,357176818.6204854,357440380.32034105,-14820608.855393428,-14820608.855393428,-14820608.855393428,-14820608.855393428,-14820608.855393428,-14820608.855393428,0.0,0.0,0.0,342506423.6139343
293,2025-06-30,357576869.2682683,368848580.15248513,392033709.3066855,357386277.1358207,357718779.00182945,22860782.628640916,22860782.628640916,22860782.628640916,22860782.628640916,22860782.628640916,22860782.628640916,0.0,0.0,0.0,380437651.8969092
294,2025-07-31,357835033.960507,409584299.66427505,432382091.3495829,357608096.8070252,358012939.8220418,62890825.45018423,62890825.45018423,62890825.45018423,62890825.45018423,62890825.45018423,62890825.45018423,0.0,0.0,0.0,420725859.4106912
295,2025-08-31,358093198.6527456,403420118.61088324,426816332.68570673,357820721.9591817,358305472.7972764,57917918.218122095,57917918.218122095,57917918.218122095,57917918.218122095,57917918.218122095,57917918.218122095,0.0,0.0,0.0,416011116.8708677
296,2025-09-30,358343035.4516862,349642826.34915525,371561907.9935095,358022455.7133191,358591393.81925434,2134739.0445488305,2134739.0445488305,2134739.0445488305,2134739.0445488305,2134739.0445488305,2134739.0445488305,0.0,0.0,0.0,360477774.496235
297,2025-10-31,358601200.1439249,323409780.99354243,345808586.92234236,358239945.06828475,358884765.9927023,-23618775.298453894,-23618775.298453894,-23618775.298453894,-23618775.298453894,-23618775.298453894,-23618775.298453894,0.0,0.0,0.0,334982424.845471
298,2025-11-30,358851036.94286543,315654709.5141775,337312406.99538594,358437398.9876031,359184191.49268305,-32140834.187121816,-32140834.187121816,-32140834.187121816,-32140834.187121816,-32140834.187121816,-32140834.187121816,0.0,0.0,0.0,326710202.7557436
299,2025-12-31,359109201.6351041,350965182.98556465,374176019.6924506,358648487.8537568,359493701.72841203,3720313.4254639465,3720313.4254639465,3720313.4254639465,3720313.4254639465,3720313.4254639465,3720313.4254639465,0.0,0.0,0.0,362829515.0605681
300,2026-01-31,359367366.3273428,362680500.9204644,385072987.5472917,358865440.07483965,359799446.907352,14700239.732097983,14700239.732097983,14700239.732097983,14700239.732097983,14700239.732097983,14700239.732097983,0.0,0.0,0.0,374067606.0594408
301,2026-02-28,359600547.33968735,322219464.8400479,343830673.8278275,359040772.19027126,360076659.2077313,-26665682.145321358,-26665682.145321358,-26665682.145321358,-26665682.145321358,-26665682.145321358,-26665682.145321358,0.0,0.0,0.0,332934865.194366
302,2026-03-31,359858712.031926,328007462.09781027,351181762.60834336,359250213.9770984,360391530.28191143,-20197506.375415392,-20197506.375415392,-20197506.375415392,-20197506.375415392,-20197506.375415392,-20197506.375415392,0.0,0.0,0.0,339661205.6565106
303,2026-04-30,360108548.83086663,305327940.51788574,328633951.033779,359437504.8418941,360688988.44979525,-43030312.72980242,-43030312.72980242,-43030312.72980242,-43030312.72980242,-43030312.72980242,-43030312.72980242,0.0,0.0,0.0,317078236.1010642
304,2026-05-31,360366713.52310526,333328493.3522489,355448153.952579,359635334.2457476,361011423.0032749,-15120964.101539487,-15120964.101539487,-15120964.101539487,-15120964.101539487,-15120964.101539487,-15120964.101539487,0.0,0.0,0.0,345245749.4215658
305,2026-06-30,360616550.3220459,370077897.36414427,391983884.40499115,359816166.37379295,361327103.23469836,20022210.148586355,20022210.148586355,20022210.148586355,20022210.148586355,20022210.148586355,20022210.148586355,0.0,0.0,0.0,380638760.47063226
306,2026-07-31,360874715.0142845,411146291.3589064,434688896.6373601,360019541.93023396,361648765.6197717,61929737.50251185,61929737.50251185,61929737.50251185,61929737.50251185,61929737.50251185,61929737.50251185,0.0,0.0,0.0,422804452.51679635
307,2026-08-31,361132879.7065232,409940575.61894995,432582141.4016474,360216563.7638724,361979372.3373938,59825355.35572312,59825355.35572312,59825355.35572312,59825355.35572312,59825355.35572312,59825355.35572312,0.0,0.0,0.0,420958235.0622463
308,2026-09-30,361382716.5054638,353627444.68819106,376275441.5976018,360411190.72280824,362303813.7770858,3656715.568346713,3656715.568346713,3656715.568346713,3656715.568346713,3656715.568346713,3656715.568346713,0.0,0.0,0.0,365039432.0738105
309,2026-10-31,361640881.19770247,325667432.4827991,349179492.4065211,360617027.69760424,362624401.37258035,-23891172.75450404,-23891172.75450404,-23891172.75450404,-23891172.75450404,-23891172.75450404,-23891172.75450404,0.0,0.0,0.0,337749708.44319844
310,2026-11-30,361890717.99664307,318882624.91636574,341898811.60495996,360815262.4537018,362925577.09343344,-31185030.572494008,-31185030.572494008,-31185030.572494008,-31185030.572494008,-31185030.572494008,-31185030.572494008,0.0,0.0,0.0,330705687.42414904
311,2026-12-31,362148882.68888175,352117485.76607233,374523552.93328,361024790.30130273,363227340.136618,1226662.3469150506,1226662.3469150506,1226662.3469150506,1226662.3469150506,1226662.3469150506,1226662.3469150506,0.0,0.0,0.0,363375545.0357968
312,2027-01-31,362407047.3811203,365971238.4621437,387796832.5962089,361225164.32678866,363560989.346084,14429293.316605698,14429293.316605698,14429293.316605698,14429293.316605698,14429293.316605698,14429293.316605698,0.0,0.0,0.0,376836340.697726
313,2027-02-28,362640228.3934649,325197034.3978988,347488846.77948135,361402631.04209495,363858570.810903,-26506028.108624205,-26506028.108624205,-26506028.108624205,-26506028.108624205,-26506028.108624205,-26506028.108624205,0.0,0.0,0.0,336134200.2848407
314,2027-03-31,362898393.08570355,332863451.0684587,356837289.65356666,361608384.35171425,364169327.885187,-17959398.229413703,-17959398.229413703,-17959398.229413703,-17959398.229413703,-17959398.229413703,-17959398.229413703,0.0,0.0,0.0,344938994.85628986
315,2027-04-30,363148229.8846442,308890266.23813325,331402069.2196831,361764871.43597156,364478851.55909085,-42689779.56347293,-42689779.56347293,-42689779.56347293,-42689779.56347293,-42689779.56347293,-42689779.56347293,0.0,0.0,0.0,320458450.3211713
316,2027-05-31,363406394.57688284,336675033.6815378,359820640.2208553,361965266.4735943,364806934.4486969,-15476227.556939486,-15476227.556939486,-15476227.556939486,-15476227.556939486,-15476227.556939486,-15476227.556939486,0.0,0.0,0.0,347930167.01994336
317,2027-06-30,363656231.37582344,368890194.37822413,393217641.6049852,362147024.41815203,365129601.5674451,17184057.318132326,17184057.318132326,17184057.318132326,17184057.318132326,17184057.318132326,17184057.318132326,0.0,0.0,0.0,380840288.6939558
318,2027-07-31,363914396.0680621,413691900.80994225,436965879.911881,362312684.41690725,365476770.4311128,61032692.87803438,61032692.87803438,61032692.87803438,61032692.87803438,61032692.87803438,61032692.87803438,0.0,0.0,0.0,424947088.94609654
319,2027-08-31,364172560.7603007,413735488.21521616,437661556.8160569,362495253.1738219,365785358.2387564,61769158.2234143,61769158.2234143,61769158.2234143,61769158.2234143,61769158.2234143,61769158.2234143,0.0,0.0,0.0,425941718.983715
320,2027-09-30,364422397.55924135,358264687.998053,381308300.19251764,362664701.6290208,366115875.071069,5160847.399236187,5160847.399236187,5160847.399236187,5160847.399236187,5160847.399236187,5160847.399236187,0.0,0.0,0.0,369583244.95847756
321,2027-10-31,364680562.25148,330087334.81218994,351039770.4610127,362829914.12400293,366420700.8643275,-24183353.438636024,-24183353.438636024,-24183353.438636024,-24183353.438636024,-24183353.438636024,-24183353.438636024,0.0,0.0,0.0,340497208.812844
322,2027-11-30,364930399.05042064,322803767.24673444,345635103.24629086,362969396.55567545,366746124.73706305,-30263270.59944038,-30263270.59944038,-30263270.59944038,-30263270.59944038,-30263270.59944038,-30263270.59944038,0.0,0.0,0.0,334667128.45098025
323,2027-12-31,365188563.7426593,352571372.8877949,375825663.54735947,363152701.5694072,367058656.6861574,-1290060.6074473173,-1290060.6074473173,-1290060.6074473173,-1290060.6074473173,-1290060.6074473173,-1290060.6074473173,0.0,0.0,0.0,363898503.13521194
324,2028-01-31,365446728.4348979,367648993.40515935,391444079.25380826,363294869.3980566,367463822.63486177,14183177.399470787,14183177.399470787,14183177.399470787,14183177.399470787,14183177.399470787,14183177.399470787,0.0,0.0,0.0,379629905.8343687
325,2028-02-29,365688237.3405405,327699657.58095914,350451725.85608405,363466792.0319758,367798928.20656765,-26823927.700345553,-26823927.700345553,-26823927.700345553,-26823927.700345553,-26823927.700345553,-26823927.700345553,0.0,0.0,0.0,338864309.64019495
326,2028-03-31,365946402.03277916,330021350.7866253,353318375.99666846,363618548.58757657,368120609.52861595,-24664499.322732754,-24664499.322732754,-24664499.322732754,-24664499.322732754,-24664499.322732754,-24664499.322732754,0.0,0.0,0.0,341281902.7100464
327,2028-04-30,366196238.8317198,310395777.55846506,333496536.8567057,363761069.3371899,368428497.8972249,-43830498.203183144,-43830498.203183144,-43830498.203183144,-43830498.203183144,-43830498.203183144,-43830498.203183144,0.0,0.0,0.0,322365740.6285367
328,2028-05-31,366454403.52395844,340262968.6667033,362526273.40881014,363930455.41396224,368778179.2467479,-14575740.52979718,-14575740.52979718,-14575740.52979718,-14575740.52979718,-14575740.52979718,-14575740.52979718,0.0,0.0,0.0,351878662.99416125
329,2028-06-30,366704240.3228991,380963490.6788791,404584286.77865016,364110635.379067,369106846.15003705,25696487.11990415,25696487.11990415,25696487.11990415,25696487.11990415,25696487.11990415,25696487.11990415,0.0,0.0,0.0,392400727.44280326
330,2028-07-31,366962405.01513773,418865230.14202976,443284650.0494828,364293928.54966396,369466665.6760969,63914756.97018432,63914756.97018432,63914756.97018432,63914756.97018432,63914756.97018432,63914756.97018432,0.0,0.0,0.0,430877161.98532206
331,2028-08-31,367220569.70737636,412409449.2009316,434916109.716541,364455437.8627223,369798967.73235995,56048801.96241546,56048801.96241546,56048801.96241546,56048801.96241546,56048801.96241546,56048801.96241546,0.0,0.0,0.0,423269371.6697918
332,2028-09-30,367470406.50631696,355845158.8554168,379795590.59077656,364634576.2354198,370104681.952912,596739.6826036716,596739.6826036716,596739.6826036716,596739.6826036716,596739.6826036716,596739.6826036716,0.0,0.0,0.0,368067146.1889206
333,2028-10-31,367728571.19855565,332972246.08647615,356080994.9906232,364765070.500348,370461432.8368699,-23365921.394563414,-23365921.394563414,-23365921.394563414,-23365921.394563414,-23365921.394563414,-23365921.394563414,0.0,0.0,0.0,344362649.8039922
334,2028-11-30,367978407.99749625,322719207.49378747,345858474.8384427,364883816.8268081,370786289.169618,-33130237.3043629,-33130237.3043629,-33130237.3043629,-33130237.3043629,-33130237.3043629,-33130237.3043629,0.0,0.0,0.0,334848170.69313335
335,2028-12-31,368236572.68973494,362994063.66463965,386812614.9613454,365022466.9458401,371135512.10156393,6188313.086874623,6188313.086874623,6188313.086874623,6188313.086874623,6188313.086874623,6188313.086874623,0.0,0.0,0.0,374424885.77660954
336,2029-01-31,368494737.3819735,371973171.8851138,395311394.7224463,365169560.8953043,371440130.8556775,14994642.738978386,14994642.738978386,14994642.738978386,14994642.738978386,14994642.738978386,14994642.738978386,0.0,0.0,0.0,383489380.1209519
337,2029-02-28,368727918.3943181,330521898.7856693,354404093.06843996,365306538.0862729,371735271.28175014,-26771842.737696305,-26771842.737696305,-26771842.737696305,-26771842.737696305,-26771842.737696305,-26771842.737696305,0.0,0.0,0.0,341956075.6566218
338,2029-03-31,368986083.0865568,334437826.3009284,358340012.59956867,365504125.44865084,372078549.2065745,-22433474.547391057,-22433474.547391057,-22433474.547391057,-22433474.547391057,-22433474.547391057,-22433474.547391057,0.0,0.0,0.0,346552608.53916574
339,2029-04-30,369235919.8854974,314518356.8206568,337727539.9945148,365629550.85966635,372487776.2593527,-43410891.50622071,-43410891.50622071,-43410891.50622071,-43410891.50622071,-43410891.50622071,-43410891.50622071,0.0,0.0,0.0,325825028.3792767
340,2029-05-31,369494084.577736,341838619.0790502,366372053.83263505,365791316.6497808,372888699.11149687,-14820608.855380772,-14820608.855380772,-14820608.855380772,-14820608.855380772,-14820608.855380772,-14820608.855380772,0.0,0.0,0.0,354673475.72235525
341,2029-06-30,369743921.3766766,380557440.05355513,403947306.8759305,365988536.6424435,373267953.8438717,22860782.628623843,22860782.628623843,22860782.628623843,22860782.628623843,22860782.628623843,22860782.628623843,0.0,0.0,0.0,392604704.00530046
342,2029-07-31,370002086.0689153,420814934.68894655,444342951.6548208,366142316.9393506,373651047.9450344,62890825.450176865,62890825.450176865,62890825.450176865,62890825.450176865,62890825.450176865,62890825.450176865,0.0,0.0,0.0,432892911.5190922
343,2029-08-31,370260250.76115394,416005812.79203856,440273121.72900295,366314446.82967114,373989259.4670298,57917918.21813501,57917918.21813501,57917918.21813501,57917918.21813501,57917918.21813501,57917918.21813501,0.0,0.0,0.0,428178168.97928894
344,2029-09-30,370510087.5600946,360851624.81624246,384722136.70576274,366470864.5455437,374311477.376174,2134739.0445383424,2134739.0445383424,2134739.0445383424,2134739.0445383424,2134739.0445383424,2134739.0445383424,0.0,0.0,0.0,372644826.6046329
